r,particle_energy_671.0,energy_deposited_671.0,energy_deposited_normalised,particle_energy_666.25,energy_deposited_666.25,particle_energy_661.5,energy_deposited_661.5,particle_energy_656.75,energy_deposited_656.75,particle_energy_652.0,energy_deposited_652.0,energy_deposited_671.0_wintensity,energy_deposited_666.25_wintensity,energy_deposited_661.5_wintensity,energy_deposited_656.75_wintensity,energy_deposited_652.0_wintensity,cumulative_energy_deposited,cumulative_energy_deposited_normalised,energy_deposited_671.0_wintensity_normalised,energy_deposited_666.25_wintensity_normalised,energy_deposited_661.5_wintensity_normalised,energy_deposited_656.75_wintensity_normalised,energy_deposited_652.0_wintensity_normalised
12.89999999999997,380.0683999999999,2.8336000000000006,0.12622950819672132,372.908,2.8704,365.6647999999999,2.9164000000000003,358.35720000000003,2.9624000000000006,351.05880000000013,3.0084000000000004,2.8336000000000006,2.8704,2.9164000000000003,2.9624000000000006,3.0084000000000004,14.5912,0.25659278433910365,0.04983012457531144,0.05047726905031548,0.05128619964407054,0.052095130237825596,0.05290406083158065
12.99999999999997,377.2163999999999,2.8520000000000003,0.12704918032786885,370.0192,2.8888000000000003,362.7299999999999,2.9348,355.37640000000005,2.9808000000000003,348.03200000000015,3.0268,2.8520000000000003,2.8888000000000003,2.9348,2.9808000000000003,3.0268,14.6832,0.25821064552661377,0.05015369681281346,0.050800841287817505,0.05160977188157256,0.052418702475327615,0.05322763306908267
13.09999999999997,374.3459999999999,2.8704,0.12786885245901639,367.112,2.9072000000000005,359.7767999999999,2.9532000000000007,352.3772000000001,2.9992,344.98680000000013,3.0452000000000004,2.8704,2.9072000000000005,2.9532000000000007,2.9992,3.0452000000000004,14.775200000000002,0.25982850671412394,0.05047726905031548,0.051124413525319524,0.05193334411907459,0.052742274712829634,0.05355120530658469
13.199999999999969,371.4571999999999,2.8888000000000003,0.12868852459016392,364.18640000000005,2.9256,356.8051999999999,2.9716,349.35960000000006,3.0176,341.9232000000001,3.0636,2.8888000000000003,2.9256,2.9716,3.0176,3.0636,14.8672,0.261446367901634,0.050800841287817505,0.051447985762821544,0.052256916356576595,0.053065846950331653,0.05387477754408671
13.299999999999969,368.5499999999999,2.9072000000000005,0.12950819672131147,361.24240000000003,2.9440000000000004,353.8151999999999,2.99,346.31440000000003,3.0452000000000004,338.8320000000001,3.0912000000000006,2.9072000000000005,2.9440000000000004,2.99,3.0452000000000004,3.0912000000000006,14.977600000000002,0.2633878013266462,0.051124413525319524,0.05177155800032357,0.05258048859407862,0.05355120530658469,0.05436013590033975
13.399999999999968,365.6335999999999,2.9164000000000003,0.12991803278688524,358.28000000000003,2.9624000000000006,350.8067999999999,3.0084000000000004,343.2508,3.0636,335.7224000000001,3.1096000000000004,2.9164000000000003,2.9624000000000006,3.0084000000000004,3.0636,3.1096000000000004,15.060400000000001,0.26484387639540524,0.05128619964407054,0.052095130237825596,0.05290406083158065,0.05387477754408671,0.05468370813784177
13.499999999999968,362.6987999999999,2.9348,0.13073770491803277,355.29920000000004,2.9808000000000003,347.7799999999999,3.0268,340.16880000000003,3.0820000000000003,332.5944000000001,3.128,2.9348,2.9808000000000003,3.0268,3.0820000000000003,3.128,15.152400000000002,0.26646173758291536,0.05160977188157256,0.052418702475327615,0.05322763306908267,0.05419834978158874,0.05500728037534379
13.599999999999968,359.7455999999999,2.9532000000000007,0.13155737704918033,352.30000000000007,2.9992,344.7347999999999,3.0452000000000004,337.06840000000005,3.1004000000000005,329.4388000000001,3.1555999999999997,2.9532000000000007,2.9992,3.0452000000000004,3.1004000000000005,3.1555999999999997,15.253600000000002,0.2682413848891765,0.05193334411907459,0.052742274712829634,0.05355120530658469,0.054521922019090764,0.055492638731596815
13.699999999999967,356.7739999999999,2.9716,0.13237704918032783,349.28240000000005,3.0176,341.6711999999999,3.0636,333.94960000000003,3.1188000000000002,326.25560000000013,3.1832000000000007,2.9716,3.0176,3.0636,3.1188000000000002,3.1832000000000007,15.354800000000003,0.27002103219543766,0.052256916356576595,0.053065846950331653,0.05387477754408671,0.05484549425659278,0.05597799708784987
13.799999999999967,353.7839999999999,2.99,0.1331967213114754,346.23720000000003,3.0452000000000004,338.57999999999987,3.0912000000000006,330.8032,3.1464000000000008,323.05400000000014,3.2016,2.99,3.0452000000000004,3.0912000000000006,3.1464000000000008,3.2016,15.4744,0.27212425173920074,0.05258048859407862,0.05355120530658469,0.05436013590033975,0.05533085261284582,0.05630156932535187
